"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2008-07",101.0347,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2008-08",100.96,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2008-09",100.6373,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2008-10",99.90321,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2008-11",99.16464,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2008-12",98.3638,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2009-01",97.80176,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2009-02",97.73137,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2009-03",98.20481,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2009-04",98.85473,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2009-05",99.40755,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2009-06",99.59499,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2009-07",99.57093,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2009-08",99.67296,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2009-09",99.97007,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2009-10",100.2117,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2009-11",100.5173,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2009-12",100.5904,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2010-01",100.4506,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2010-02",100.4628,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2010-03",100.6263,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2010-04",100.8685,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2010-05",100.9159,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2010-06",100.9535,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2010-07",100.7604,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2010-08",100.3362,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2010-09",99.99178,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2010-10",99.82059,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2010-11",99.92428,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2010-12",100.0563,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2011-01",99.97775,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2011-02",99.68233,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2011-03",99.25401,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2011-04",99.00917,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2011-05",98.8532,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2011-06",98.7975,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2011-07",98.75822,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2011-08",98.59494,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2011-09",98.286,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2011-10",97.92171,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2011-11",97.43486,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2011-12",97.22018,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2012-01",97.31119,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2012-02",97.39077,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2012-03",97.32959,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2012-04",97.31069,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2012-05",97.32925,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2012-06",97.46665,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2012-07",97.54872,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2012-08",97.51867,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2012-09",97.44009,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2012-10",97.45898,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2012-11",97.52506,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2012-12",97.62802,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2013-01",97.81656,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2013-02",98.04436,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2013-03",98.38987,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2013-04",98.64136,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2013-05",98.92113,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2013-06",99.11082,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2013-07",99.21803,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2013-08",99.44192,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2013-09",99.74268,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2013-10",100.009,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2013-11",100.2847,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2013-12",100.4683,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2014-01",100.6839,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2014-02",100.9274,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2014-03",101.2595,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2014-04",101.5614,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2014-05",101.714,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2014-06",101.7721,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2014-07",101.6751,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2014-08",101.4961,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2014-09",101.521,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2014-10",101.8667,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2014-11",102.2349,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2014-12",102.5018,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2015-01",102.5373,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2015-02",102.3977,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2015-03",102.3405,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2015-04",102.3861,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2015-05",102.4432,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2015-06",102.4838,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2015-07",102.4014,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2015-08",102.2767,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2015-09",102.1874,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2015-10",102.1973,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2008-05",97.32606,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2008-06",96.94135,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2008-07",96.6517,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2008-08",96.47183,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2008-09",96.38384,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2008-10",96.20736,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2008-11",95.99725,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2008-12",95.79774,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2009-01",95.73981,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2009-02",95.90279,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2009-03",96.34409,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2009-04",96.9926,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2009-05",97.68609,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2009-06",98.28313,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2009-07",98.75814,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2009-08",99.05492,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2009-09",99.20309,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2009-10",99.24659,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2009-11",99.20815,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2009-12",99.15848,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2010-01",99.25463,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2010-02",99.42364,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2010-03",99.60426,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2010-04",99.74697,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2010-05",99.83049,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2010-06",99.85985,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2010-07",99.81107,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2010-08",99.68625,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2010-09",99.56239,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2010-10",99.54719,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2010-11",99.62136,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2010-12",99.6819,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2011-01",99.60879,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2011-02",99.26076,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2011-03",98.60471,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2011-04",97.92297,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2011-05",97.70892,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2011-06",97.85614,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2011-07",98.15408,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2011-08",98.4225,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2011-09",98.66407,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2011-10",98.82413,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2011-11",98.91529,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2011-12",98.99807,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2012-01",99.06167,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2012-02",99.11014,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2012-03",99.21141,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2012-04",99.30804,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2012-05",99.39757,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2012-06",99.43582,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2012-07",99.41645,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2012-08",99.36079,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2012-09",99.25272,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2012-10",99.12257,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2012-11",99.09877,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2012-12",99.34097,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2013-01",99.86658,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2013-02",100.3087,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2013-03",100.5732,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2013-04",100.6783,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2013-05",100.7154,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2013-06",100.6034,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2013-07",100.4732,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2013-08",100.3865,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2013-09",100.2962,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2013-10",99.96449,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2013-11",99.70071,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2013-12",99.42598,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2014-01",99.13394,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2014-02",98.79946,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2014-03",98.61433,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2014-04",98.70217,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2014-05",99.07824,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2014-06",99.449,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2014-07",99.62454,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2014-08",99.54212,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2014-09",99.25961,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2014-10",98.92522,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2014-11",98.72211,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2014-12",98.78036,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2015-01",99.01385,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2015-02",99.31564,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2015-03",99.57781,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2015-04",99.72765,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2015-05",99.80347,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2015-06",99.80476,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2015-07",99.72897,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2015-08",99.6829,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2015-09",99.56425,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2008-05",99.47261,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2008-06",99.20097,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2008-07",98.965,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2008-08",98.82363,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2008-09",98.61553,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2008-10",98.20457,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2008-11",97.75665,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2008-12",97.37488,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2009-01",97.14693,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2009-02",97.07447,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2009-03",97.20576,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2009-04",97.55595,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2009-05",97.95974,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2009-06",98.33656,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2009-07",98.62952,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2009-08",98.87508,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2009-09",99.11142,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2009-10",99.27204,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2009-11",99.36542,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2009-12",99.4477,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2010-01",99.52878,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2010-02",99.6054,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2010-03",99.69263,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2010-04",99.7673,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2010-05",99.76916,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2010-06",99.82402,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2010-07",99.95237,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2010-08",100.0963,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2010-09",100.1782,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2010-10",100.2094,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2010-11",100.2129,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2010-12",100.1652,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2011-01",100.1213,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2011-02",100.1055,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2011-03",100.0888,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2011-04",100.1143,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2011-05",100.1979,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2011-06",100.1754,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2011-07",99.95544,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2011-08",99.59094,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2011-09",99.26137,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2011-10",99.02885,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2011-11",98.92028,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2011-12",98.89175,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2012-01",98.95158,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2012-02",99.03371,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2012-03",99.07681,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2012-04",99.05485,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2012-05",99.03572,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2012-06",98.97029,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2012-07",98.83897,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2012-08",98.62385,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2012-09",98.43323,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2012-10",98.33999,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2012-11",98.36446,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2012-12",98.45724,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2013-01",98.60757,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2013-02",98.72693,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2013-03",98.81351,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2013-04",98.93099,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2013-05",99.10453,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2013-06",99.36967,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2013-07",99.64262,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2013-08",99.8345,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2013-09",99.93217,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2013-10",99.98914,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2013-11",100.0392,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2013-12",100.1118,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2014-01",100.2131,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2014-02",100.3342,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2014-03",100.5601,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2014-04",100.7846,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2014-05",100.908,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2014-06",100.8923,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2014-07",100.7795,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2014-08",100.6229,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2014-09",100.473,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2014-10",100.3726,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2014-11",100.3264,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2014-12",100.3843,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2015-01",100.5336,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2015-02",100.704,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2015-03",100.8277,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2015-04",100.8452,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2015-05",100.7787,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2015-06",100.7055,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2015-07",100.5818,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2015-08",100.4654,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2015-09",100.3671,
"OECDE","CCI","AMPLITUD","LTRENDIDX","M","2015-10",100.3257,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2008-05",98.48244,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2008-06",98.28123,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2008-07",98.17607,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2008-08",98.33871,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2008-09",98.48893,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2008-10",98.43433,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2008-11",98.52222,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2008-12",98.69072,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2009-01",98.68192,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2009-02",98.57581,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2009-03",98.59841,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2009-04",98.82646,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2009-05",99.16481,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2009-06",99.82084,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2009-07",100.5647,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2009-08",101.177,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2009-09",101.6085,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2009-10",101.7684,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2009-11",101.6958,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2009-12",101.6001,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2010-01",101.6322,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2010-02",101.5797,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2010-03",101.4359,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2010-04",101.1519,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2010-05",100.7801,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2010-06",100.6581,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2010-07",100.9776,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2010-08",101.3044,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2010-09",101.3623,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2010-10",101.3091,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2010-11",101.0759,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2010-12",100.8224,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2011-01",100.5671,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2011-02",100.4418,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2011-03",100.344,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2011-04",100.2636,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2011-05",100.0789,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2011-06",99.7382,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2011-07",99.34325,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2011-08",99.18958,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2011-09",99.35837,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2011-10",99.56918,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2011-11",99.71355,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2011-12",99.6442,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2012-01",99.63277,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2012-02",99.63635,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2012-03",99.50961,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2012-04",99.40261,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2012-05",99.38585,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2012-06",99.45684,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2012-07",99.55694,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2012-08",99.60065,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2012-09",99.67659,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2012-10",99.8031,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2012-11",99.95264,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2012-12",100.0256,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2013-01",100.2026,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2013-02",100.4699,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2013-03",100.5429,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2013-04",100.3015,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2013-05",100.0177,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2013-06",99.99526,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2013-07",100.1509,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2013-08",100.438,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2013-09",100.6915,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2013-10",100.7416,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2013-11",100.6622,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2013-12",100.4199,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2014-01",100.1539,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2014-02",99.91641,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2014-03",99.73844,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2014-04",99.56586,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2014-05",99.3372,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2014-06",99.25649,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2014-07",99.31953,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2014-08",99.39462,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2014-09",99.36017,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2014-10",99.33065,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2014-11",99.28973,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2014-12",99.22003,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2015-01",99.34486,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2015-02",99.59575,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2015-03",99.68832,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2015-04",99.67422,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2015-05",99.64783,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2015-06",99.45928,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2015-07",99.34301,
"AUS","CCI","AMPLITUD","LTRENDIDX","M","2015-08",99.40382,
